Id,Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
CC1604004_20161012_105024,13.2,0.32624462672642274,12.681234359741211,38163.64453125
CC1604004_20161012_105024,13.4,0.2455610547746936,12.686689376831055,38175.41015625
CC1604004_20161012_105024,13.6,0.21183545248849,12.691633224487305,38175.09375
CC1604004_20161012_105024,13.8,0.1554524557931085,12.692792892456055,38175.421875
CC1604004_20161012_105024,14,0.07246480669294009,12.701615333557129,38190.53125
CC1604004_20161012_105024,14.2,0.04530620574951172,12.705575942993164,38164.46484375
CC1604004_20161012_105024,14.4,0.07200540815080991,12.70124340057373,38154.1875
CC1604004_20161012_105024,14.6,0.1276018960135321,12.693214416503906,38147.07421875
CC1604004_20161012_105024,14.8,0.2203077588762561,12.679131507873535,38139.0859375
CC1604004_20161012_105024,15,0.28050000326974,12.66963005065918,38137.6015625
CC1604004_20161012_105024,15.2,0.25728293827601867,12.66748332977295,38163.6875
CC1604004_20161012_105024,15.4,0.2508143016270221,12.678522109985352,38183.29296875
CC1604004_20161012_105024,15.6,0.2354755401611328,12.690394401550293,38177.484375
CC1604004_20161012_105024,15.8,0.16431535993303648,12.696996688842773,38162.34375
CC1604004_20161012_105024,16,0.12402084895542664,12.698223114013672,38169.5625
CC1604004_20161012_105024,16.2,0.1359419141496936,12.700885772705078,38167.2890625
CC1604004_20161012_105024,16.4,0.18924004690987672,12.706245422363281,38172.5703125
CC1604004_20161012_105024,16.6,0.24844905308314758,12.710891723632813,38176.9453125
CC1604004_20161012_105024,16.8,0.26036821092877993,12.709622383117676,38173.5703125
CC1604004_20161012_105024,17,0.19577407836914063,12.709329605102539,38172.30078125
CC1604004_20161012_105024,17.2,0.14168752942766538,12.707420349121094,38175.03125
CC1604004_20161012_105024,17.4,0.11157444545200867,12.708951950073242,38179.9296875
CC1604004_20161012_105024,17.6,0.06996767861502562,12.711952209472656,38178.45703125
CC1604004_20161012_105024,17.8,0.060872622898646256,12.712448120117188,38177.1015625
CC1604004_20161012_105024,18,0.09348079136439758,12.714320182800293,38169.6171875
CC1604004_20161012_105024,18.2,0.1625402995518268,12.71294116973877,38164.4453125
CC1604004_20161012_105024,18.4,0.2434225082397461,12.708906173706055,38166.30078125
CC1604004_20161012_105024,18.6,0.25534357343401304,12.706450462341309,38184.75
CC1604004_20161012_105024,18.8,0.20716789790562196,12.708219528198242,38181.6875
CC1604004_20161012_105024,19,0.1832937513078967,12.713380813598633,38190.265625
CC1604004_20161012_105024,19.2,0.1278949465070447,12.717039108276367,38177.4765625
CC1604004_20161012_105024,19.4,0.0741364615304132,12.714401245117188,38168.171875
CC1604004_20161012_105024,19.6,0.06438527788434634,12.710494041442871,38161.96484375
CC1604004_20161012_105024,19.8,0.11571025848388672,12.704055786132813,38157.03125
CC1604004_20161012_105024,20,0.1801749638148724,12.692298889160156,38157.328125
CC1604004_20161012_105024,20.2,0.16812161036900086,12.688879013061523,38155.53125
CC1604004_20161012_105024,20.4,0.12224428994315062,12.690086364746094,38175.2890625
CC1604004_20161012_105024,20.6,0.083264895847865,12.69656753540039,38170.68359375
CC1604004_20161012_105024,20.8,0.04855319431849914,12.699724197387695,38151.51953125
CC1604004_20161012_105024,21,0.009901864188057274,12.692204475402832,36601.12890625
CC1604004_20161012_105024,21.2,0.028718948364257813,12.687641143798828,32120.73046875
CC1604004_20161012_105024,21.4,0.08595766339983335,12.69311237335205,34621.640625
CC1604004_20161012_105024,21.6,0.1287463051932196,12.692508697509766,37638.75390625
